,Zonghe,Gongyongshiye,Caijue,Shangyemaoyi,qinggongzhizao,Xinxifuwu,Jiaotongyunshu,Xinxishebei,Dianzzi,Shipinyinliao,Jinrongfuwu,Jiaoyunshebei,Canyinlvyou,Huagong,Jiayongdianqi,Nonglinmuyu,Fangdichan,Fangzhifuzhuang,Jixieshebei,Yousejinshu,Jianzhujiancai,Heisejinshu,Yiyaoshengwu,Guofangjungong,Gangtie
2022-03-04,1.0446680756088407,1.2452478414345112,1.581583264140626,0.9917253257450964,1.1510431944851842,0.9303863855292723,1.1900063576883784,0.9353908025878644,0.9938413529519887,0.8282989665984121,0.9244312782963499,0.8947011030860763,0.7833435663976112,1.2319235444523606,0.7255824000119168,0.8662348692883679,0.97264689629766,1.1058319447750495,1.0355868697564539,1.3368135310085614,1.1250979034990278,1.355178018981698,0.8506545416093904,0.8777639356429088,1.3084722423221808
2022-03-03,1.063027118844931,1.2492998127309765,1.5951112821239792,1.0015725625280827,1.1648485626283347,0.9428288558278916,1.2096508100016916,0.950680394556843,1.0032068472753064,0.8389569202713069,0.933049120685362,0.9146354782493074,0.7756537929726295,1.2532757681183706,0.7368368783409012,0.8676469821948712,0.9841662297915744,1.1136277076886416,1.0496049523499211,1.3637502610148258,1.1426476749057417,1.3691678464684578,0.8523041133551871,0.8941341744639124,1.3278471409087516
2022-03-02,1.06258270951431,1.2332576523425176,1.56183802831163,0.9930732364834518,1.1578908770900536,0.9522744300545855,1.1672796336683877,0.962493442909599,1.0279352029315474,0.8614585999488087,0.9280796337416981,0.9302344354697014,0.7757161897060357,1.2492266420756997,0.7423014948866974,0.8755152127809243,0.9729302747353946,1.111283027850508,1.06180663028427,1.3600569012319903,1.1264275696253276,1.345320119553246,0.8541228719467066,0.9137222678718164,1.3131295855315375
2022-03-01,1.0677378577495114,1.2287167928937184,1.5276939589704122,0.9891543108182328,1.1528307421531219,0.9552927325270246,1.1560852735013172,0.9698270985260684,1.0442094840163996,0.8698189947530064,0.9321243286365412,0.9375044517571971,0.7913053895802439,1.252940436769081,0.7510284949586983,0.8683139580326296,0.9678294628561707,1.1047131635324883,1.063671906817625,1.3449832950511589,1.12678275441249,1.3457710660164626,0.8533869091678127,0.9225117290004512,1.312370903445644
2022-02-28,1.0599656323450988,1.2288079415322892,1.5129913525992829,0.9892416754031264,1.1534174244646502,0.9456116878946796,1.146621170297525,0.9653271345257803,1.044415772437618,0.8460815523419494,0.9244465221213304,0.9237954138590915,0.7721346172085192,1.2626398960472804,0.7408589950170438,0.8514415536368418,0.958818028536208,1.1029397762437476,1.061024680296488,1.3664778659427856,1.1119469590717856,1.3358292695715988,0.852359099080047,0.9074455959922606,1.3149407745573984
2022-02-25,1.0457544095281361,1.2171657745148383,1.4862795925393384,0.9912635415106597,1.1552599735992939,0.9436530022476711,1.1342518449367867,0.9662991267498425,1.0426942017950858,0.8465774571282303,0.9267940711683373,0.9256948302634012,0.7918919188742622,1.2511883304690434,0.7510036670779813,0.8521137402233324,0.9624240191563816,1.1073077838609815,1.0509244929543036,1.3430778868239714,1.1102074643449136,1.3338157411777023,0.8496563392196261,0.8988469796167204,1.3121297039385684
2022-02-24,1.0389993877027,1.1880810725708864,1.5261953461998015,0.9858594179022526,1.1459555588148995,0.9385636305255263,1.1225665746545535,0.9633625788136546,1.031813425250454,0.8346637445610433,0.9293194648401175,0.9222901263586759,0.7758409831728482,1.2484805298235306,0.7467605822634579,0.8513112849185296,0.9626011306799658,1.0905022613663375,1.0383725665879273,1.333537794946753,1.114697364346735,1.3059094960935431,0.830288675055515,0.9061998038540041,1.2853477877619752
2022-02-23,1.063451776649746,1.201339056363001,1.504708479313068,1.0135415106584806,1.1701195365209718,0.9773466766563194,1.1460256399938848,0.9943583308476384,1.04839526361785,0.8640880950857427,0.9473579910671184,0.9356952576320922,0.799691510550039,1.267871065096197,0.7670648231137632,0.8635096477012779,0.9821967496493185,1.1196262794572682,1.0532784882300223,1.3437173731467948,1.1517640844429082,1.3482145666194725,0.8488611610447294,0.8935934476634775,1.3248825796945094
2022-02-22,1.0380315629382368,1.1982731476110744,1.5374146904554564,1.0050421846138498,1.1537932678204732,0.9617093010810223,1.1475225134597908,0.9722442220462231,1.0084240689828492,0.8558856699513684,0.9503305369383284,0.9116438974125196,0.8013038421412555,1.2523284570566278,0.7605648839420709,0.8643329460010105,0.982827266673278,1.0983575339204914,1.0316282479433074,1.3400762163290878,1.1568277444855304,1.3481726181112665,0.836891191709845,0.8647705887030512,1.318668403303117
2022-02-21,1.0564301092259376,1.2141993006413523,1.5055387917940823,1.0134915880385413,1.1643168817835123,0.9827678475864274,1.1660080959930479,0.9895909404153332,1.0166831072287223,0.880506942667007,0.9587756159775609,0.9290093118889219,0.820322366483469,1.2503667686632842,0.7795011085648733,0.859367102458952,0.988466497584198,1.1144251368721696,1.038568054084873,1.3232538108164547,1.1811442414527988,1.3709716323213237,0.8516189066300102,0.8743711400323378,1.3383020431790966
2022-02-18,1.0459124217345788,1.218110405860026,1.493043601531015,1.0015101592531588,1.1473672631270149,0.9643743979449847,1.1674486355113123,0.9599734630694379,1.0137238060588796,0.8868977156385964,0.9633640072967107,0.9291185283321697,0.8319531175903871,1.247508068910591,0.777733363457828,0.8502013954385103,0.9809286311404556,1.1021066412758829,1.0298932964079162,1.3257204009187726,1.1904063678257244,1.3734465943054883,0.8426900708469922,0.8722135340737407,1.3369337841571387
2022-02-17,1.046781488870015,1.2140335758439509,1.4757893031450615,0.9960061904048735,1.1389612056321483,0.9533340468800163,1.146436073040988,0.9448432983964695,1.0205613295476292,0.8803429741489625,0.9547410836327049,0.9304576168972081,0.8273257758409823,1.240667309385085,0.7711167332467662,0.8505974123421791,0.9551907845332039,1.0928231373482467,1.0311558198256892,1.324519732720819,1.1681116919546108,1.3354097844895374,0.8323442952310462,0.8749330718053387,1.3039420770347365
2022-02-16,1.0411918070670958,1.2075123050662044,1.464995240891877,1.003419699465829,1.1371278234086224,0.9635823611259757,1.1593687378781425,0.9478467029406618,1.0130036719338988,0.8845901586895306,0.9553711617319016,0.931070178687598,0.844889208360163,1.22731273839963,0.7801938064368757,0.8416713997634316,0.9648327358771263,1.097607712449413,1.0227091308951686,1.291527458759658,1.1733939272508715,1.34018142729799,0.8371407423072861,0.8708299096138049,1.2977761405447594
2022-02-15,1.04021410653973,1.2039160769625932,1.4592640596204867,0.9901902051819691,1.1301884716925767,0.9616771914802517,1.143764234381414,0.9462370015325589,1.0183409159956054,0.8816167295879181,0.9490297305399868,0.9287861304614154,0.8398625275169586,1.2180072934568462,0.7723705412229712,0.8400352246614311,0.9538093146492472,1.081706736491308,1.0179604137818672,1.2805126331175614,1.147328828254496,1.3137853285092531,0.8386126678650739,0.8792747899382409,1.2755463168835264
2022-02-14,1.0281064212210391,1.210371057821379,1.4934688835334862,0.9933977335130559,1.1275759020240521,0.9570694637696662,1.157236095574567,0.936959361467965,0.9846671442556186,0.8712867129511125,0.9571089577796857,0.9175368368068907,0.8584492664640011,1.2191138869095015,0.7781653685823026,0.8352569680737422,0.9566147611828205,1.0800880742680277,0.9975319703510618,1.2759970766339532,1.145999162128196,1.3269361858318895,0.8186993761235067,0.8620298459988871,1.2804360887087924
2022-02-11,1.0335677181062235,1.2373841997978128,1.5006784260515604,0.9958314612350867,1.1332593869169827,0.9797281387134743,1.1816367426101944,0.9438867346204082,0.9868500508219668,0.859472981187611,0.979039740651724,0.9215113656329088,0.8516954440401125,1.2245714046191885,0.7877290682344641,0.8489039190041213,0.9811553338906432,1.085217805284452,1.003005620265536,1.270346105658802,1.1755432505783154,1.3592889727859037,0.8174770011631599,0.8554404007739819,1.3032579475237576
2022-02-10,1.0466728554780855,1.2504018826336956,1.4627068186881063,1.0059782337377077,1.1507956878850085,0.9965428663170277,1.1888474879083217,0.959572323421412,1.0153516092372215,0.861750543895571,0.9662654153180114,0.9431172272319325,0.8493817731654103,1.2293582596302963,0.7862542921198784,0.8723574990490379,0.9842299899400644,1.1036776957867134,1.0253074855420692,1.2766496136980585,1.1820822935829967,1.3704577630957981,0.8442635085122134,0.874885360617065,1.3144232919785808
2022-02-09,1.044756957474965,1.238676853217544,1.4348609732882398,0.9982152663371784,1.1499706658844218,1.004019051696456,1.1700560925164387,0.9603900311654644,1.0261161141262571,0.868543239697977,0.9582166757282735,0.9492048568077455,0.8133364282113095,1.2211594081401678,0.8021267562622116,0.8596276398955761,0.9740567040253898,1.1051178290883084,1.039651380630446,1.263377009814158,1.1660807635562211,1.3632006711761295,0.8450713757005396,0.8803509422959688,1.312107776710652
2022-02-08,1.0282841849532878,1.2169089010788656,1.4420300127584598,0.9845614297838361,1.1375953358756214,0.9738627849727058,1.1664507198673753,0.9320839718996529,1.0111545775400679,0.8399707256206798,0.9605947124252415,0.9335821568822976,0.8010867015090019,1.212080311858154,0.7898071618504711,0.8450479649420821,0.9741558864785969,1.092835039276359,1.0331514213570079,1.2285837335560665,1.1691954609205677,1.3591421530071819,0.8276789679602413,0.8626765976621521,1.300446876904927
2022-02-07,1.0113472515751842,1.1822227009827455,1.3950059741995586,0.9629199740402387,1.1241108096215882,0.9617574654821783,1.1349600431357099,0.9189852195468146,1.037289445159162,0.8555617321474267,0.9447563782704353,0.933848075178901,0.7891639336897428,1.197350882340612,0.7889853589987407,0.8463558628739359,0.9653428170650485,1.0786360390383205,1.0335016697890351,1.2181692420129469,1.1521283765323052,1.3175711813748605,0.8217997250713761,0.8619132186497737,1.267766536418932
2022-01-28,1.005787197060973,1.1518204868994522,1.309564794750805,0.9456717088512816,1.104731959518919,0.9597024510328579,1.1056824857756797,0.9292605659154721,1.034082597883857,0.8596109546966972,0.9221345419992782,0.9161692569957878,0.7807378788105677,1.1677662740495445,0.7764472792366911,0.8304682899885881,0.9523711690777439,1.0566769816710273,1.013154679481957,1.180961578617666,1.091000163931442,1.2582035551360686,0.81710479010257,0.8607416439154987,1.218553066084279
2022-01-27,0.9940449149696815,1.1630566281632693,1.358148200652099,0.9304328291148729,1.0962892343795818,0.9634004067216089,1.1009101956397538,0.9288748547154474,1.0348814966787576,0.8867017532633723,0.9324698553361007,0.9249113209966235,0.7681886477879103,1.1696692794567625,0.7829223905276664,0.8216360708870254,0.9530654462501938,1.045810521304448,1.0162824794330851,1.1951346836500318,1.108240287062168,1.2834355828220838,0.8161235063973781,0.8572428234420976,1.231349796296052
2022-01-26,1.0290347429338917,1.1821232661043044,1.3659855404119159,0.9558434426638721,1.1328835435611597,1.0074761853794274,1.1092154290634897,0.9609608837415009,1.0698192538360283,0.8931645124136155,0.9406354642506897,0.9524101219900184,0.7883153381154182,1.189596344888292,0.8084702797853873,0.8440631334316424,0.975856157105005,1.0700190430849763,1.0547527897694866,1.2324598037168517,1.124150744066594,1.30846835509412,0.8315491170561494,0.8800063614917703,1.2552592456156502
2022-01-25,1.0268126962807878,1.170389950448283,1.3512626825168592,0.9479182267485408,1.1254950132003503,1.0073798565771155,1.1022783057967647,0.9497032595167805,1.0622803497151356,0.8861318626823639,0.9363163805061964,0.9439862102369044,0.7921564810239047,1.1788657417110278,0.8050961707959564,0.8375913835058957,0.9715842271561548,1.0614258509878565,1.0397898509407824,1.2228544581332226,1.1088960128230831,1.2955901630748237,0.8397758274294179,0.8802661224057046,1.2451069390905458
2022-01-24,1.0672638211301824,1.2142324456008327,1.4057190303570342,0.9849982527083033,1.1703853769433834,1.055726212137428,1.1172792312830473,0.9907840737274096,1.0907368997475793,0.9016288872536462,0.9529372310100047,0.9728430939593806,0.7973404016352929,1.2130024730687006,0.8213882261224058,0.8717322092011398,1.0070844609433658,1.0996667460128506,1.0778366050338017,1.2565514721236173,1.1487222454964408,1.3490954852918022,0.8674970921010897,0.8966469637129911,1.2939037920947953
2022-01-21,1.0629579885046119,1.219005319765994,1.391644221227647,0.9873945384653797,1.179533954238778,1.060194798244674,1.1260270885811103,0.9927589150715361,1.0728535689772232,0.9131106827489112,0.9558742079562601,0.9743958668699039,0.7797045889053609,1.2032694806555722,0.8265573908876707,0.8661723403035779,0.9965711209034095,1.108926446084262,1.0748554207053826,1.2453017331384428,1.1443416331214384,1.3416810864663602,0.8812096859469183,0.8878999125294886,1.2764453332280823
2022-01-20,1.075934740958739,1.233655391856281,1.405476012069908,0.9894663271928521,1.1970060868289802,1.0699882264797163,1.1341794155755331,1.00438167923228,1.0911494765900163,0.9044583439979512,0.9601831291507662,0.9925685333181379,0.7626228591680762,1.216833633734333,0.8406571443468152,0.8824767730875247,1.0039460447454542,1.1237919542965924,1.0905270017105142,1.2435790352892049,1.1677291852607439,1.368905668292169,0.9068245743893419,0.9121584011450691,1.2948817464598488
2022-01-19,1.1011376878863892,1.2363567060539242,1.4174446627108686,1.0003619389945595,1.2156882516867098,1.0810285775446846,1.1345978963294423,1.0120804747847727,1.1035342832602586,0.8872656449961597,0.9426476491481239,1.0070278406959459,0.7480170318123498,1.240340361319528,0.8249435786410703,0.8834094971106395,1.0125394958697582,1.1519995239228717,1.1050012217968546,1.255194195030278,1.1711535309010783,1.3679618268575302,0.9120820556201762,0.9357648368542429,1.3055076811079387
2022-01-18,1.115971083766221,1.2369118841252191,1.4140626582150304,1.003032799161301,1.2205192138457006,1.073830675371935,1.1366339661513465,1.0186375651851924,1.12429439983197,0.8877955432556938,0.9394972586521406,1.027968906553461,0.7491326854056528,1.2577356750639217,0.8161520260792053,0.8903293714273802,1.011143857063915,1.1540347536300843,1.1126415248024748,1.2785550219252457,1.1459900548259612,1.3423942111058653,0.9298382150787784,0.9593447663477092,1.2989032000596419
2022-01-17,1.128414545023603,1.2162211431696501,1.3768201057129545,1.0087114971793731,1.2268627163391002,1.0715508937172202,1.1209167947593346,1.0096016374726142,1.1220889890742165,0.8750639877143577,0.9281558528666009,1.028619456671937,0.7534305724026729,1.2535356499140704,0.8113552795246947,0.9017304896540582,0.9974141717556705,1.167531540109494,1.1108984279547107,1.2737915013572776,1.1094970947705887,1.3183262545225711,0.9472813788727935,0.959037294245501,1.2820981725848255
2022-01-14,1.1085741373521105,1.2106113587776117,1.3698738330059332,1.0065398632120226,1.2124614989733038,1.0253130686075125,1.1318616760154208,0.9788167408946438,1.099817340979759,0.8730863674174548,0.9286792241909336,1.0114297382129338,0.7765248513709802,1.2487404116192302,0.8049844453327305,0.8951649462511267,0.9878147271774083,1.1516543680076134,1.1003339578072806,1.2807344957193574,1.1061091783391939,1.3159876251900766,0.9431066934545845,0.9406843904895702,1.279550228700987
2022-01-13,1.108653143455332,1.2211928870916933,1.4141639158346662,1.023388747441467,1.2204733792901123,1.0262870598308882,1.1488584327895779,0.9822984273268666,1.0867536578687793,0.8792611818530831,0.94948196401441,1.017507870706725,0.7971457238270654,1.2617009682692701,0.8143817981840884,0.8982966062393504,1.0078991739518532,1.1574268031421053,1.1085281420542465,1.2871815619127172,1.131136044880787,1.343086361491267,0.9298974304747814,0.9401436636891355,1.295986878746815
2022-01-12,1.1310019949041064,1.229694569198387,1.392778306567569,1.0326244321301994,1.2423914637723652,1.0371347532912327,1.1541538238678903,0.9986165824959109,1.1111069436682597,0.9127047606859472,0.9496089958892481,1.0312264056868523,0.8095951200762729,1.2785849017059974,0.8336358196800675,0.9161121561557178,1.021161284837836,1.168305165436797,1.1262686324020514,1.3097723950720406,1.1538132274457678,1.3596455351056551,0.9521116633181778,0.9581360829114431,1.3200103496515763
2022-01-11,1.1077643247940905,1.2311032299762992,1.3786832459142546,1.0250736358644112,1.2218300821355217,1.0270737450497684,1.15210970633918,0.9993622908159586,1.087676329716411,0.902686684156641,0.9531201569097715,1.010071655483852,0.7753517927829434,1.2642494865238705,0.8367815121669026,0.9025589987025234,1.0240375759808429,1.1625089264460806,1.1052211452309186,1.2762580914595953,1.1682391941858998,1.3872686277594224,0.9496753727397701,0.9393908871630402,1.3390387980370744
2022-01-10,1.1230816330561537,1.2279544588256721,1.3935681160007287,1.0321127252758235,1.2344529187444981,1.0438563630525513,1.1523672329569705,1.0120341894407696,1.1102142774091688,0.9158121640644986,0.9489535114150839,1.0338950857349074,0.7930749609396441,1.2707632979838195,0.8534608824325361,0.9185143113213936,1.0262904345608335,1.156879314448937,1.11752056691374,1.2749921695552313,1.1819274694450026,1.3779141104294452,0.9448662366501012,0.965223844991651,1.338832682094664
2022-01-07,1.1228051116948785,1.228327339619825,1.3778731849571677,1.0289551195646758,1.228210252273392,1.039874772556993,1.154644733983053,1.0012291330240781,1.1077875754359263,0.9131106827489113,0.9488264795402459,1.0289945914117882,0.7943228956077684,1.2634363080018436,0.8523262482837723,0.903585516202823,1.0153874491689918,1.1504165674839288,1.1211289402948592,1.2667179995823767,1.1777836469281087,1.381804834565568,0.9354636776990596,0.9703395446232147,1.3435952759980176
2022-01-06,1.1437219775227636,1.242273081321156,1.3434658458048965,1.038590185212921,1.249459152244058,1.057208605373005,1.1488423373759662,1.009431924544603,1.1223665407682195,0.929253583312003,0.936458656206015,1.0368866665716954,0.8064053990645473,1.275390870604015,0.8319301442748145,0.9205829785681904,1.0034855547841355,1.1712687455367734,1.1318726073144891,1.2898047609104202,1.1606528114242016,1.3500707881075953,0.9435169715554622,0.9854427863333958,1.3319563034202087
2022-01-05,1.1381619230085527,1.2543544190517206,1.3370056096721277,1.0360191702860575,1.2342237459665573,1.0762121374290896,1.1600608406634545,1.0193575594252382,1.1313269596462354,0.9459863706168405,0.9438976427965302,1.0447929873546347,0.8162790581587465,1.2671081862765639,0.8396963053630702,0.9243816143941722,1.0022316051971594,1.166948345631989,1.125559990225624,1.2761406347880566,1.125225405730316,1.3206439096009621,0.9402178280638687,0.9940148964932282,1.3027229231626078
2022-01-04,1.1563728298011025,1.2807875242372495,1.3466453350614633,1.0465778044031757,1.2428773100615995,1.0838167612116005,1.1509427888523183,1.0341328697941838,1.1754689310884165,0.9540448233939074,0.9346395597583345,1.075397334169076,0.8178689269259367,1.2806555727878604,0.82962115136814,0.9331825690033401,1.0013956388058423,1.1641156867412485,1.1504683554614308,1.3069403842138239,1.1377115170944077,1.338734203764876,0.9608120968594698,1.0410104169427736,1.3263999438662966
2021-12-31,1.1460625333307002,1.291833081984055,1.329775815630126,1.033348310119316,1.2302361396303882,1.070614363694743,1.124168068308937,1.0241455211215447,1.1840655322053746,0.9551546103148184,0.931712745362066,1.0736783623231756,0.8201726143232941,1.2871693842478091,0.8200847623847672,0.9212707974008785,0.9893662241240054,1.142418471792427,1.161301620917161,1.3242456671538951,1.1361450611099992,1.3225211053431887,0.954349159352861,1.0486866170116897,1.315348620996636
2021-12-30,1.1356534792312711,1.2737525065875588,1.3216347030114015,1.027432479656533,1.2168157817541785,1.0629134111099203,1.122960912288045,1.016667866657066,1.1804948671690114,0.9647407697722027,0.9314790067123642,1.0722110631508464,0.8112249227528433,1.2758016515068944,0.8190295774542977,0.8976296304015924,0.9776626946455634,1.129814329921444,1.146819255518448,1.3116125495928177,1.124123422159889,1.3161554192229015,0.9378999682774669,1.0459034643623935,1.3018239068180522
2021-12-29,1.1325821169685362,1.2559370908669045,1.3271836205674477,1.0217413009834764,1.2096380903490742,1.0416889650005334,1.1262765674920947,1.0092930685125943,1.1573268021168956,0.95334095853596,0.9275410185923851,1.0634310108219243,0.8031932152287956,1.2794232300792212,0.8149031836791439,0.8958371328376175,0.9732207376340726,1.1179362056653146,1.143862507127147,1.3062225934433083,1.1146882570444998,1.312925384091026,0.9302696415353711,1.0218676279587566,1.2967631026150408
2021-12-28,1.1294317486025802,1.276420675825722,1.3350614633751188,1.0266961210124317,1.2100781020827205,1.0561222305469318,1.1161123137961853,1.0164107258570498,1.1679750353503353,0.996092750191962,0.936545037880905,1.0609617694963218,0.8183805801398677,1.2745693087982555,0.82882914197327,0.9075977927268369,0.979681766014423,1.1247441085455812,1.1459558524069386,1.3111296721653798,1.1170015118121726,1.314236274972469,0.9418843184942375,1.0057995599968195,1.293202120801484
2021-12-27,1.1192992158644262,1.3019174359059327,1.3557990238765465,1.0295916329688992,1.2051004693458476,1.0464732955153575,1.1088291391368044,0.9981074437118784,1.1611600160529911,0.9907277802661878,0.9320277844116643,1.0571581881466916,0.8117864933534991,1.2593787986754406,0.8093119449416913,0.9057740306704669,0.983486121541011,1.1293263508688376,1.1348945182047718,1.2841668406765514,1.1256625562375928,1.3158093440302006,0.9449212223749609,1.0005990404749916,1.27934849820416
2021-12-24,1.1187165458531676,1.2980891930859593,1.3500475910812286,1.0394263890969009,1.1934676591375755,1.0552766777266387,1.0977152560377936,0.9930006274235516,1.1641905804956185,1.0067587023291518,0.932551155735997,1.0624433142916834,0.8066624736061808,1.251079347780525,0.7954430907732143,0.9118237099488825,0.9819133712115835,1.1292668412282758,1.1381526431538636,1.2918667780329933,1.1209905101910727,1.3273556709139507,0.9326763244157771,1.0032284570731838,1.2842207282470934
2021-12-23,1.1418357068083516,1.2983792114814119,1.3746126896048925,1.035557386051621,1.212617336462304,1.0598148346355543,1.1078473189064793,1.0047056766403006,1.1753039003514418,0.986058676734066,0.9359149597817082,1.0833653859851555,0.7861738822249169,1.2766567464475829,0.8003515627909513,0.917326260610387,0.9924196267905965,1.1460485598666952,1.160845483424288,1.334281687199834,1.1327025008651952,1.358470976875882,0.9201818758591525,1.0094627190076073,1.3213829941191175
2021-12-22,1.1546643228189384,1.2617623174955648,1.34107616598149,1.045816484449105,1.2265235406277484,1.0641282243390757,1.1101892015870096,1.006037665984386,1.1705180089791738,0.9623652258766306,0.9345836657334057,1.0725814493496868,0.794812085997673,1.276589680177725,0.8019902029182686,0.9064045312670976,1.0038539467531906,1.1494644132349408,1.151967092938013,1.3258639590728762,1.1316824830148826,1.3510041424151826,0.9270254837686374,1.0013306120285206,1.3233959136418054
2021-12-21,1.1525706610835693,1.2723438458096465,1.3386864861580832,1.0505092107233798,1.205137136990318,1.058637482607298,1.1210616534818423,1.0060839513283888,1.1469898768645674,0.9588898931405159,0.9408996905503527,1.0684359730472808,0.7973978066300262,1.2676447164354272,0.8007959818557844,0.8985884081683696,1.016131317568045,1.142275648655079,1.1533029241671406,1.3234234704531225,1.1350248629351027,1.368758848513447,0.9169969334884218,1.000307472102208,1.3356137650365965
2021-12-20,1.1324043532362884,1.2577269186788398,1.3209258996739504,1.0356197893265449,1.1931101496039878,1.0446805094723306,1.104089039828103,0.9922960616315064,1.1354227224820637,0.9657825697466075,0.9355491079821748,1.0546319643289594,0.7803834653648202,1.2596302971874078,0.7844741330724747,0.8903345821761129,0.9726752341414331,1.1224351344917844,1.1408161602997462,1.3186207976613078,1.1169924045099373,1.3452362225368333,0.9105974410489589,0.9944867071328228,1.31945339806251
2021-12-17,1.15555314148018,1.282585638289055,1.3518904797586018,1.0471519145324757,1.2065305074801977,1.0564861393556657,1.1041292783621326,1.0152793063369774,1.1670036044213248,0.962893124520091,0.937957632329104,1.0798514656371825,0.7966265830051256,1.284017269564488,0.7857775968101135,0.8933255519485596,0.9691330036697497,1.1299333492025676,1.1675409301946718,1.3479849655460439,1.1184313582630565,1.3695978186775706,0.9086475626520042,1.018877726826941,1.3376573826783669
2021-12-16,1.1651820103102972,1.2798428928920613,1.3656007614572998,1.0475512954919886,1.2140107069521835,1.0679439152306522,1.1050386692312044,1.023944951297532,1.197369260024681,0.9915236274635256,0.9426527304231178,1.0975635236073709,0.8173772406666956,1.2976820220480358,0.7990083744441654,0.902595473943651,0.9717613386797389,1.1294572720780733,1.184637940865031,1.3608007934850708,1.1145425402087406,1.3716428084526218,0.9147763561383108,1.0368595435629657,1.3436040468891841
2021-12-15,1.1506053842659354,1.2672395220496824,1.3081471880759028,1.0430707403524548,1.2083547227926061,1.0597773734346552,1.0949790357237723,1.0217952542093944,1.1885288635008284,1.0015197082160212,0.9369362960554063,1.0901795423356169,0.8088238964513719,1.285987341241564,0.7962723419891597,0.9027361641594281,0.9678648851608873,1.1166626993572926,1.1735928972876095,1.3469931092086036,1.0977668894919956,1.3179487179487153,0.91164639949244,1.0263577808996212,1.3053410341757774
2021-12-14,1.1558296628414553,1.2331582174640774,1.3032463192855264,1.0440567120962518,1.2081805514813713,1.0565557101573353,1.0920094319123785,1.0335568744021473,1.1992483600070527,1.0141232883286395,0.9381862897038125,1.0977059798376942,0.8220070782854364,1.2938257115312066,0.8031720100403945,0.9056854479420148,0.9608087620612941,1.1154606046179447,1.1731611957318548,1.3651597410732936,1.0850622028742658,1.3059724188558517,0.9230326742095808,1.0322951732181198,1.2953334473549183
2021-12-13,1.1592170495170762,1.2191378996039157,1.329958079345471,1.0478383505566384,1.2041562775007317,1.0452103178850458,1.1094407648540567,1.0265883587217013,1.2015100312433205,1.00608483171231,0.9471598213423712,1.107179319154189,0.824994633880926,1.3056209917424655,0.817619353829576,0.913277508845246,0.9669368207773062,1.1201023565817627,1.1770790909831377,1.3990786176654841,1.1076938489280717,1.330313040742486,0.9177836523210324,1.0191905001722905,1.3195147943006746
2021-12-10,1.1601157439412204,1.1857526391673967,1.321634703011402,1.04554191003944,1.1939076708712217,1.0276035534624834,1.1183012900474028,1.0185758513931884,1.191987007580163,0.9964566803173778,0.9524900788105751,1.1118851232958666,0.8263998083172339,1.2885777759148256,0.8119759765426178,0.9157474037444441,0.9722359975629447,1.1199714353725267,1.160959517797506,1.391352578826478,1.085982040399994,1.3273976194221566,0.9165401290049703,1.0248522278474304,1.3186289342928685
2021-12-09,1.161498350747596,1.194908934223826,1.3403066080722579,1.045329738904699,1.1793964505720136,1.0334635556031235,1.1189933928327143,1.0232300998734865,1.1987795226861016,0.997014573201944,0.9560774589560012,1.114743744984353,0.8235220709725394,1.2779729219935447,0.8140267594898362,0.9078322764197988,0.9735253694546375,1.1182932635086849,1.1576932475360415,1.380350803925664,1.0956722099779614,1.3447328404383592,0.92650523421804,1.0310917910249955,1.3318378963894622
2021-12-08,1.1576171759268412,1.1876667605773834,1.3359727819518423,1.0369427387549313,1.1667002786740963,1.0198169752756054,1.111509025503185,0.999161720991946,1.183877997276994,0.9790920143332469,0.945538894619438,1.1124407025941272,0.7868627421617213,1.2804292241270903,0.7966621397164154,0.9008081871284085,0.9596752483103553,1.1069983337300608,1.1583774537753508,1.3860931300897898,1.0887142310704736,1.342069110167267,0.9088167494977271,1.0388475097410346,1.3244615769185224
2021-12-07,1.1380532896166236,1.1825624368174192,1.3345956783247943,1.0286805451550112,1.15071318568495,0.997886117949265,1.1049340490427273,0.981830431070837,1.15142320257148,0.9424510493985145,0.9439128866215112,1.0917940462792801,0.7785514972720137,1.26596805968898,0.796997316106094,0.8886931963253801,0.9536463720475502,1.0925255891454384,1.143463386820883,1.3640634788055972,1.093331633303584,1.3353154003460725,0.9014571217087876,1.0161210803933525,1.3105465580830338
2021-12-06,1.1448379387307677,1.1629654795246995,1.324064885882663,1.02956667165893,1.1617226459372234,0.9943808198651377,1.0969990101320648,0.978955596926653,1.1713019049798035,0.9421491073713837,0.9366365008307885,1.10761143638617,0.7709191288417657,1.2799849100892817,0.7809361600703122,0.8802674156249511,0.9473057795032371,1.0945846227088756,1.147650077380466,1.3816297765713104,1.0734048560135527,1.3196476325310655,0.8961023580416628,1.0518249529514674,1.3066785950786526
2021-12-03,1.1554543838511533,1.1642332742248205,1.335608254521153,1.0386525884878453,1.1778747433264871,1.002402868457667,1.0963471458807832,0.9829567077749091,1.1847444086461114,0.9445646435884301,0.9304525891636731,1.1178540393464103,0.7536751675976248,1.2838747537410402,0.7728422709565931,0.8859783962357551,0.9463422928149391,1.1079028802666,1.1574244522277415,1.3896559824598047,1.0739877233565884,1.3241361229091266,0.9085418208734276,1.0577941527288153,1.3166686401171788
